symbol,company_name,cmp,pe,mcap_cr,div_yield_pct,np_qtr_cr,profit_growth_qtr_pct,sales_qtr_cr,sales_growth_qtr_pct,roce_pct,basic_industry
AAREYDRUGS,Aarey Drugs,77.2,53.71,213.23,0.0,1.56,231.91,189.47,75.27,5.58,Pharmaceuticals
NECLIFE,Nectar Lifesci.,10.36,,202.41,0.0,-67.92,-33727.27,1.29,12800.0,-4.88,Pharmaceuticals
BROOKS,Brooks Lab.,65.98,7.91,194.39,0.0,1.52,204.11,20.21,-13.34,21.46,Pharmaceuticals
ACCPL,Accretion Pha.,170.25,19.57,189.25,0.0,4.92,13.63,45.89,18.24,28.89,Pharmaceuticals
BMLL,Bio Medica Lab,138.95,17.85,174.73,0.0,,,,,64.16,Pharmaceuticals
NATCAPSUQ,Natural Capsules,150.08,,157.03,0.0,-4.98,-1058.33,58.45,29.98,-4.58,Pharmaceuticals
QUESTLAB,Quest Laborato.,92.9,10.14,152.24,0.0,2.87,47.94,32.4,-30.25,18.41,Pharmaceuticals
ALPA,Alpa Laboratorie,66.81,9.36,140.53,0.0,1.38,165.09,31.4,-21.34,9.42,Pharmaceuticals
BALPHARMA,Bal Pharma,88.39,22.33,140.23,1.36,3.6,-33.89,84.08,2.69,9.69,Pharmaceuticals
BALAXI,Balaxi Pharma,24.42,94.94,134.82,0.0,0.61,-92.94,70.71,-7.29,3.11,Pharmaceuticals
PAR,Par Drugs & Che.,96.18,9.03,118.34,0.0,0.85,-48.48,19.61,-12.18,16.53,Pharmaceuticals
KREBSBIO,Krebs Biochem,52.6,,113.37,0.0,-2.34,71.7,6.81,11.64,-15.37,Pharmaceuticals
SOTAC,Sotac Pharma.,95.1,18.21,105.09,0.11,3.32,-45.66,60.06,27.41,12.55,Pharmaceuticals
VAISHALI,Vaishali Pharma,7.77,24.37,101.37,0.0,0.41,,26.93,,,Pharmaceuticals
CURIS,Curis Lifescien.,110.0,12.83,88.93,0.0,2.71,-31.66,32.72,-4.77,21.25,Pharmaceuticals
ZENITHDRUG,Zenith Drugs,48.95,20.18,83.94,0.0,1.61,-4.73,93.0,41.7,9.05,Pharmaceuticals
VINEETLAB,Vineet Laborator,37.4,,72.4,0.0,0.85,114.89,15.65,-13.54,-27.95,Pharmaceuticals
ONYX,Onyx Biotec,36.45,,66.09,0.0,0.69,-64.97,34.88,9.69,1.14,Pharmaceuticals
VILINBIO,Vilin Bio Med,40.65,32.12,61.99,0.0,1.78,1680.0,32.6,215.89,10.77,Pharmaceuticals
BIOFILCHEM,Biofil Chemicals,32.44,19.11,53.32,0.0,0.21,5.0,7.57,-9.34,15.79,Pharmaceuticals
MANGALAM,Mangalam Drugs,27.17,,43.21,0.0,-13.06,-8806.67,67.29,-7.54,-14.01,Pharmaceuticals
VIVIMEDLAB,Vivimed Labs.,5.17,,42.62,0.0,-147.12,-2527.14,12.0,-53.14,-65.22,Pharmaceuticals
JFLLIFE,JFL Life,10.85,5.59,35.8,0.0,1.66,1975.0,63.05,437.51,18.19,Pharmaceuticals
LASA,Lasa Supergeneri,7.1,,35.32,0.0,-4.16,-138.67,-0.13,-100.33,-18.15,Pharmaceuticals
WALPAR,Walpar Nutrition,34.85,13.25,32.73,0.0,1.5,13.46,42.3,7.8,14.84,Pharmaceuticals
MEDIORG,Medicamen Organ.,26.0,,31.63,0.0,-6.06,-338.58,4.78,-77.85,-10.66,Pharmaceuticals
SUNREST,Sunrest Lifescie,35.0,7.29,30.04,0.0,6.57,,36.82,,28.55,Pharmaceuticals
MONOPHARMA,Mono Pharmacare,10.5,53.02,18.56,0.0,0.33,-59.26,99.4,22.44,4.51,Pharmaceuticals
ORTINGLOBE,Ortin Global,14.91,,12.22,0.0,-0.01,93.75,0.3,233.33,-32.14,Pharmaceuticals
MEDPLUS,Medplus Health,715.2,40.64,8553.88,0.0,33.17,-21.67,1879.6,21.84,12.65,Pharmacy Retail
ENTERO,Entero Healthcar,1206.7,44.03,5255.74,0.0,45.13,9.03,1909.93,42.63,10.55,Pharmacy Retail
KIRLFER,Kirl. Ferrous,464.7,14.42,7650.1,1.29,125.74,37.36,1817.17,4.62,13.42,Pig Iron
SHAILY,Shaily Engineer.,2952.9,84.21,13585.47,0.07,48.68,64.85,224.07,10.23,30.17,Plastic Products - Consumer
SAFARI,Safari Inds.,1551.6,46.14,7603.84,0.26,37.47,-0.32,473.3,12.41,19.27,Plastic Products - Consumer
VIPIND,V I P Inds.,290.85,,4119.63,0.0,-128.9,-316.17,436.23,-11.73,-28.89,Plastic Products - Consumer
NILKAMAL,Nilkamal Ltd,1646.5,19.52,2460.03,1.21,41.69,21.65,965.18,7.96,10.61,Plastic Products - Consumer
ESFL,Essen Speciality,130.05,,323.04,0.77,-8.8,-107.93,32.12,-28.16,-1.25,Plastic Products - Consumer
PILITA,Pil Italica Life,8.9,67.74,212.69,0.0,0.19,-87.74,16.71,-30.49,7.67,Plastic Products - Consumer
AVROIND,Avro India,8.8,27.58,116.11,0.0,0.86,36.51,24.03,23.29,6.67,Plastic Products - Consumer
TOKYOPLAST,Tokyo Plast Intl,81.85,123.43,77.76,0.0,0.04,-91.67,22.88,33.33,3.94,Plastic Products - Consumer
PEARLPOLY,Pearl Polymers,17.13,,29.07,0.0,-4.08,7.9,5.59,-10.27,-15.61,Plastic Products - Consumer
NIRAJISPAT,Niraj Ispat Ind.,190.5,7.06,11.43,0.0,0.39,30.0,0.89,-11.0,11.28,Plastic Products - Consumer
SUPREMEIND,Supreme Inds.,3417.0,46.56,43428.35,1.05,433.57,47.5,3527.66,16.54,20.73,Plastic Products - Industrial
ASTRAL,Astral,1413.4,68.92,37990.92,0.27,213.0,21.24,2088.5,24.21,19.86,Plastic Products - Industrial
GRWRHITECH,Garware Hi Tech,6846.0,47.07,15919.37,0.18,108.21,39.09,596.69,8.9,18.02,Plastic Products - Industrial
FINPIPE,Finolex Inds.,159.93,16.58,9934.17,1.25,261.25,58.74,1313.88,12.12,12.71,Plastic Products - Industrial
TIMETECHNO,Time Technoplast,200.03,21.09,9883.92,0.62,134.31,20.38,1676.67,14.16,16.71,Plastic Products - Industrial
KINGFA,Kingfa Science,5025.0,36.68,6795.36,0.0,59.15,41.17,578.47,23.2,23.2,Plastic Products - Industrial
PRINCEPIPE,Prince Pipes,257.2,37.78,2842.0,0.19,56.11,132.05,850.07,18.12,6.12,Plastic Products - Industrial
APOLLOPIPE,Apollo Pipes,487.35,,2153.27,0.14,-0.13,-89.88,347.02,10.24,1.23,Plastic Products - Industrial
JISLJALEQS,Jain Irrigation,29.47,,2143.62,0.0,-19.04,-164.41,1823.97,4.3,5.3,Plastic Products - Industrial
JAICORPLTD,Jai Corp,101.57,10.44,1782.43,0.49,20.79,-11.25,120.62,-10.9,13.27,Plastic Products - Industrial
PREMIERPOL,Premier Polyfilm,78.65,23.6,824.94,0.19,9.08,51.33,87.92,35.07,30.79,Plastic Products - Industrial
RMDRIP,R M Drip & Sprin,18.07,21.84,769.24,0.16,10.2,-0.49,61.12,27.2,37.91,Plastic Products - Industrial
PPL,Prakash Pipes,268.15,15.06,651.52,0.9,13.48,31.0,223.15,21.97,12.48,Plastic Products - Industrial
TIRUPATI,Shree Tirupati,463.6,160.28,469.63,0.0,1.06,-85.44,107.04,3.01,6.89,Plastic Products - Industrial
KRITI,Kriti Industries,64.23,95.85,338.37,0.0,4.01,257.1,141.78,3.11,7.21,Plastic Products - Industrial
POLYSIL,Polysil Irrigati,116.1,109.51,307.73,0.0,2.94,-61.47,15.22,-40.08,8.63,Plastic Products - Industrial
TAINWALCHM,Tainwala Chem.,202.92,17.63,190.18,1.48,0.71,29.09,1.33,-74.95,8.18,Plastic Products - Industrial
MASTER,Master Component,440.0,23.66,176.0,0.17,4.2,72.84,37.61,52.45,26.62,Plastic Products - Industrial
REXPIPES,Rex Pipes&Cables,178.0,36.1,168.22,0.0,2.7,-23.51,59.82,-0.15,13.63,Plastic Products - Industrial
SHRITECH,Shri Techtex,61.4,7.94,153.19,0.0,13.25,88.48,47.14,10.29,22.83,Plastic Products - Industrial
TEXMOPIPES,Texmo Pipes,42.8,8.9,125.1,0.0,1.82,-73.74,97.44,-1.17,9.19,Plastic Products - Industrial
VIGOR,Vigor Plast,94.0,9.95,97.31,0.0,2.3,39.39,17.49,53.96,35.21,Plastic Products - Industrial
PURVFLEXI,Purv Flexi,45.95,21.68,96.42,0.0,-1.58,-92.61,323.39,46.03,8.1,Plastic Products - Industrial
JISLDVREQS,Jain Irrigat-DVR,21.13,,40.71,0.0,20.42,85.3,1092.49,7.78,,Plastic Products - Industrial
MPEL,Manas Polymers,37.55,3.43,29.2,0.0,4.08,80.53,31.5,106.15,30.17,Plastic Products - Industrial
SMVD,SMVD Poly Pack,14.6,,14.64,0.0,-1.56,57.09,0.05,-37.5,5.29,Plastic Products - Industrial
TIJARIA,Tijaria Polypipe,4.31,,12.65,0.0,-0.3,-1400.0,0.0,,-1.88,Plastic Products - Industrial
BALCO,Solve Plastic,19.95,19.8,8.71,0.0,0.02,100.7,23.76,11.13,7.89,Plastic Products - Industrial
CENTURYPLY,Century Plyboard,773.65,64.07,17188.41,0.13,79.42,48.92,1492.21,24.52,11.45,Plywood Boards/ Laminates
GREENLAM,Greenlam Industr,241.85,106.82,6178.35,0.17,40.55,1797.12,857.66,25.8,8.12,Plywood Boards/ Laminates
STYLAMIND,Stylam Industrie,3391.9,33.94,5748.37,0.0,48.15,70.38,326.47,15.37,26.98,Plywood Boards/ Laminates
GREENPLY,Greenply Industr,321.15,40.1,4007.59,0.16,31.01,150.93,776.25,19.65,14.27,Plywood Boards/ Laminates
GREENPANEL,Greenpanel Inds.,193.34,,2375.32,0.26,1.37,-95.34,398.93,6.52,-0.4,Plywood Boards/ Laminates
RUSHIL,Rushil Decor,16.98,74.2,499.36,0.59,10.12,-8.58,230.9,0.07,4.51,Plywood Boards/ Laminates
ARCHIDPLY,Archidply Inds.,82.48,18.14,161.07,0.0,3.15,3250.0,179.13,10.7,10.2,Plywood Boards/ Laminates
WIPL,W I Plywoods,164.8,310.82,139.87,0.73,-0.91,-218.18,28.5,-1.93,4.04,Plywood Boards/ Laminates
AIROLAM,Airo Lam,87.15,23.73,130.74,0.0,0.25,-88.57,57.92,3.12,9.75,Plywood Boards/ Laminates
MANILAM,Manilam Industries,55.3,58.65,120.82,0.0,-1.15,,44.02,,8.48,Plywood Boards/ Laminates
SYLVANPLY,Sylvan Plyboard,55.1,14.85,106.76,0.0,3.41,-2.85,132.43,-1.63,9.87,Plywood Boards/ Laminates
MILTON,Milton Industri.,36.95,34.89,62.8,0.0,1.12,55.56,24.4,11.31,5.98,Plywood Boards/ Laminates
LAMOSAIC,Lamosaic India,46.55,29.52,48.12,0.0,-1.08,86.38,69.71,-1.36,4.52,Plywood Boards/ Laminates
ADL,Archidply Decor,69.35,257.32,38.6,0.0,-0.02,600.0,11.6,-17.32,2.7,Plywood Boards/ Laminates
ADANIPORTS,Adani Ports,1778.5,31.61,409770.39,0.42,3308.3,11.43,10737.56,26.5,14.12,Port & Port services
JSWINFRA,JSW Infrast,324.5,48.8,75654.4,0.28,357.6,-9.89,1444.83,18.06,13.69,Port & Port services
GPPL,Guj Pipavav Port,147.14,14.21,7115.73,5.57,142.2,38.9,317.21,26.08,28.05,Port & Port services
ATL,Allcargo Termi,22.81,13.66,611.53,0.0,8.77,485.92,208.04,11.89,11.64,Port & Port services
POWERGRID,Power Grid Corpn,289.8,16.92,269484.92,3.11,4546.33,9.74,11665.61,-4.97,9.74,Power - Transmission
INDIGRID,IndiGrid Trust,178.92,50.06,20318.36,12.2,185.18,60.05,2239.57,156.15,7.99,Power - Transmission
PGINVIT,Powergrid Infra.,99.58,9.95,9064.51,12.05,243.96,-64.48,311.39,0.02,11.65,Power - Transmission
ANZEN,Anzen IYEP Trust,130.0,,3324.35,9.9,3.6,147.43,155.1,101.95,3.28,Power - Transmission
ADANIENSOL,Adani Energy Sol,1683.8,69.3,202301.3,0.0,1236.56,124.22,9711.08,42.41,9.65,Power Distribution
NTPC,NTPC,348.6,12.49,337977.57,2.4,10614.95,37.78,49687.77,-0.29,8.33,Power Generation
ADANIGREEN,Adani Green,1379.9,117.19,227208.96,0.0,983.0,16.89,4431.0,16.61,7.39,Power Generation
JSWENERGY,JSW Energy,557.35,50.94,102180.07,0.36,532.7,-36.62,5207.13,1.24,8.16,Power Generation
NTPCGREEN,NTPC Green Ene.,97.22,134.97,81920.78,0.0,304.84,38.26,1106.86,62.72,3.53,Power Generation
NHPC,NHPC Ltd,80.25,21.4,80591.33,2.38,1549.42,71.05,2815.53,19.96,5.73,Power Generation
NLCINDIA,NLC India,290.7,11.45,40316.54,1.24,1481.45,189.12,5042.46,31.45,10.45,Power Generation
SJVN,SJVN,67.68,41.45,26612.35,2.16,-117.84,7.54,1496.47,196.68,5.57,Power Generation
ACMESOLAR,ACME Solar Hold.,363.05,51.63,25656.14,0.06,138.31,0.86,547.86,12.52,8.89,Power Generation
CLEANMAX,Clean Max Enviro,1425.0,264.09,16714.57,0.0,45.4,151.79,557.46,25.13,6.16,Power Generation
NAVA,Nava,555.55,20.62,15743.13,1.53,136.23,-45.71,1142.85,12.24,12.8,Power Generation
VEDPOWER,Vedanta Power,34.65,22.01,13549.49,0.0,-1454.27,21353.07,1525.63,8.07,7.03,Power Generation
JPPOWER,JP Power Ven.,17.06,14.0,11685.28,0.0,468.84,138.18,1775.7,12.16,6.97,Power Generation
RPOWER,Reliance Power,23.44,,9694.25,0.0,-494.0,-238.21,1887.26,-4.59,6.1,Power Generation
GMRP&UI,GMR Urban,99.71,,7815.4,0.0,-113.56,-7.9,2004.09,15.35,11.96,Power Generation
KPIGREEN,KPI Green Energy,390.3,16.26,7716.11,0.17,155.48,46.5,795.81,39.76,13.85,Power Generation
RTNPOWER,RattanIndia Pow.,8.54,87.35,4580.76,0.0,42.84,-65.98,787.69,-15.87,6.21,Power Generation
SEITINVIT,Sustainable Ener,126.0,34.17,4082.4,8.49,52.28,23.01,194.42,1.77,5.6,Power Generation
INA,Insolation Ener,113.15,12.41,2489.93,0.09,69.84,64.76,793.93,100.1,22.2,Power Generation
GIPCL,Guj Inds. Power,156.77,6.04,2431.03,2.61,326.85,368.74,428.26,26.61,5.47,Power Generation
KPEL,K.P. Energy,304.15,11.36,2060.4,0.21,78.69,71.85,631.81,57.48,39.22,Power Generation
UEL,Ujaas Energy,119.58,592.91,1612.71,0.0,0.42,40.0,5.64,-27.41,3.89,Power Generation
GREENPOWER,Orient Green,9.9,21.72,1162.43,0.0,23.95,-20.14,81.43,-6.81,7.19,Power Generation
GVKPIL,GVK Power Infra.,2.45,,385.35,0.0,-3.01,97.36,0.0,-100.0,-12.29,Power Generation
SURANAT&P,Surana Telecom,18.22,10.02,248.59,0.0,15.32,-10.06,23.86,400.21,13.35,Power Generation
INDOWIND,Indowind Energy,9.13,,146.21,0.0,-7.51,-30.69,5.27,-20.51,2.22,Power Generation
ENERGYDEV,Energy Devl.Co.,16.83,60.39,79.11,0.0,-13.76,63.59,4.17,47.87,14.27,Power Generation
KARMAENG,Karma Energy Ltd,37.6,,42.93,0.0,-0.82,-646.67,0.88,-6.38,-4.76,Power Generation
PTC,PTC India,168.38,8.19,4983.0,6.95,121.27,-11.44,3897.52,33.29,13.37,Power Trading
DECNGOLD,Dec.Gold Mines,193.93,,3849.07,0.0,5.73,-47.27,9.33,1885.11,-13.09,Precious Metals
DBCORP,D B Corp,208.27,10.56,3715.46,3.36,100.73,24.6,603.74,7.92,18.23,Print Media
JAGRAN,Jagran Prakashan,61.96,6.85,1349.87,11.3,6.06,207.47,472.1,-1.85,12.77,Print Media
SANDESH,Sandesh,966.6,10.9,731.71,0.52,-34.54,-473.81,210.98,178.78,7.03,Print Media
HMVL,Hindustan Media,88.9,4.26,661.23,0.0,27.48,-12.59,215.53,18.68,11.5,Print Media
HTMEDIA,H T Media,24.66,4.35,576.26,0.0,-9.66,69.22,511.04,-0.49,7.42,Print Media
MPSLTD,MPS,2642.8,24.65,4513.95,3.14,50.39,41.19,224.24,20.38,39.27,Printing & Publication
REPRO,Repro India,370.25,,532.72,0.0,-11.26,-1825.66,139.47,13.33,1.21,Printing & Publication
SCHAND,S Chand & Compan,148.63,6.7,524.81,2.69,169.5,20.45,547.82,16.21,10.2,Printing & Publication
CHETANA,Chetana Educa.,46.0,6.78,93.84,0.0,4.05,27.91,50.71,14.29,18.84,Printing & Publication
INFOMEDIA,Infomedia Press,5.48,,28.31,0.0,-0.93,12.16,0.0,,,Printing & Publication
DICIND,DIC India,509.15,23.0,477.73,0.59,4.24,63.71,240.52,14.42,6.42,Printing Inks
KSHITIJPOL,Kshitij Polyline,2.73,11.86,42.1,0.0,2.24,144.36,13.14,46.33,8.43,Printing Inks
HDFCBANK,HDFC Bank,747.25,14.57,1151149.3,1.74,20382.69,18.37,90575.33,3.67,7.02,Private Sector Bank
ICICIBANK,ICICI Bank,1434.6,18.34,1028722.7,0.84,16276.22,13.88,52240.85,6.44,7.18,Private Sector Bank
KOTAKBANK,Kotak Mah. Bank,383.35,19.04,381282.44,0.17,5480.46,22.55,18354.57,6.41,6.98,Private Sector Bank
AXISBANK,Axis Bank,1223.0,13.68,380071.15,0.08,7670.37,22.24,35541.96,9.87,6.24,Private Sector Bank
IDBI,IDBI Bank,85.06,9.82,91502.53,2.47,2130.57,5.35,7549.28,7.44,5.92,Private Sector Bank
FEDERALBNK,Federal Bank,354.4,18.7,87560.67,0.34,1302.49,36.78,7861.58,9.94,6.39,Private Sector Bank
INDUSINDBK,IndusInd Bank,1005.5,59.21,78297.87,0.15,1037.05,71.68,11309.94,-7.78,5.68,Private Sector Bank
YESBANK,Yes Bank,22.93,19.06,71938.9,0.0,1071.81,32.54,8054.49,5.92,5.98,Private Sector Bank
IDFCFIRSTB,IDFC First Bank,79.9,42.08,68857.59,0.31,318.94,4.89,10552.77,12.11,5.99,Private Sector Bank
RBLBANK,RBL Bank,353.85,62.65,54872.9,0.28,253.7,26.64,3840.25,11.6,5.77,Private Sector Bank
KARURVYSYA,Karur Vysya Bank,336.9,11.86,32561.65,0.77,755.7,44.92,3049.42,18.72,7.62,Private Sector Bank
BANDHANBNK,Bandhan Bank,165.84,19.76,26733.91,0.9,501.67,34.87,5630.55,2.83,6.41,Private Sector Bank
CUB,City Union Bank,219.89,16.49,21789.35,0.91,359.56,24.86,1855.62,21.07,6.74,Private Sector Bank
J&KBANK,J & K Bank,173.41,8.08,19065.91,1.24,798.56,37.23,3273.34,1.87,5.84,Private Sector Bank
TMB,T N Merc. Bank,799.4,9.47,12666.43,1.56,373.65,28.01,1550.38,15.56,7.51,Private Sector Bank
SOUTHBANK,South Ind.Bank,47.5,8.23,12441.0,0.95,377.63,17.29,2627.81,11.23,6.42,Private Sector Bank
KTKBANK,Karnataka Bank,281.8,8.12,10644.73,1.77,408.19,61.74,2257.32,-0.05,6.06,Private Sector Bank
DCBBANK,DCB Bank,189.72,8.35,6108.83,0.76,205.65,16.14,1907.27,9.49,7.4,Private Sector Bank
CSBBANK,CSB Bank,338.15,8.84,5875.79,0.0,150.04,26.51,1287.32,23.67,7.05,Private Sector Bank
DHANBANK,Dhanlaxmi Bank,34.36,13.18,1354.59,0.0,43.49,50.07,443.05,26.36,5.81,Private Sector Bank
SBIN,SBI,1012.6,11.22,934373.28,1.71,20507.98,0.22,131080.12,3.34,6.13,Public Sector Bank
UNIONBANK,Union Bank (I),168.4,6.23,128542.39,2.97,5641.52,27.41,27427.1,1.21,6.3,Public Sector Bank
PNB,Punjab Natl.Bank,110.15,5.73,126571.91,2.72,5834.77,174.29,33589.17,3.12,6.13,Public Sector Bank
BANKBARODA,Bank of Baroda,243.15,6.34,125741.68,3.5,5871.79,7.03,34513.73,5.16,5.63,Public Sector Bank
CANBK,Canara Bank,125.22,6.34,113636.62,3.35,4575.11,-9.78,31838.54,1.09,6.52,Public Sector Bank
INDIANB,Indian Bank,827.3,8.71,111414.13,2.21,3357.44,20.47,18095.14,11.11,6.32,Public Sector Bank
IOB,I O B,33.82,11.32,65144.62,0.0,1659.24,49.34,8777.57,18.85,6.07,Public Sector Bank
BANKINDIA,Bank of India,142.2,6.12,64756.92,3.27,3088.9,18.67,19573.37,5.92,5.93,Public Sector Bank
MAHABANK,Bank of Maha,78.48,8.01,60363.32,2.8,2023.32,34.5,8034.65,13.9,6.03,Public Sector Bank
UCOBANK,UCO Bank,26.0,11.58,32615.14,1.69,656.32,8.05,6996.0,8.7,5.55,Public Sector Bank
CENTRALBK,Central Bank,30.95,6.13,27996.13,3.88,1324.61,8.0,9725.9,12.79,5.64,Public Sector Bank
PSB,Pun. & Sind Bank,24.14,12.39,17156.83,1.62,331.51,23.16,3213.37,10.4,5.95,Public Sector Bank
TITAGARH,Titagarh Rail,815.5,68.68,10975.28,0.12,53.5,279.56,875.43,-12.94,10.6,Railway Wagons
JWL,Jupiter Wagons,245.65,57.32,10498.35,0.41,27.21,-67.86,780.15,-25.31,9.16,Railway Wagons
TEXRAIL,Texmaco Rail,109.1,22.51,4441.29,0.69,58.04,45.21,1166.97,-13.32,11.38,Railway Wagons
CARERATING,CARE Ratings,1729.2,30.4,5203.75,1.27,53.44,23.98,130.67,19.17,26.3,Ratings
ICRA,ICRA,4774.5,24.7,4611.62,1.47,52.69,-5.9,174.85,28.37,23.04,Ratings
KRT,Knowledge Realty,116.26,142.97,51558.76,4.09,107.37,,1196.55,,5.22,Real Estate Investment Trusts (REITs)
EMBASSY,Embassy Off.REIT,442.79,152.74,41936.07,0.19,-430.02,-77.05,1204.68,10.95,5.61,Real Estate Investment Trusts (REITs)
BAGMANE,Bagmane Prime REIT,104.65,39.73,35615.03,0.0,253.94,,623.27,,33.22,Real Estate Investment Trusts (REITs)
MINDSPACE,Mindspace Busine,491.68,48.05,32518.17,8.64,208.74,127.77,889.95,30.67,7.64,Real Estate Investment Trusts (REITs)
BIRET,Brookfield India,337.49,58.39,27994.56,7.45,53.86,-50.2,959.58,54.71,5.36,Real Estate Investment Trusts (REITs)
NXST,Nexus Select,165.99,68.38,25107.11,5.48,12.18,-89.34,652.37,12.41,5.83,Real Estate Investment Trusts (REITs)
PROPEQUITY,P.E. Analytics,221.9,14.82,232.6,0.0,8.43,29.3,25.15,16.49,21.29,Real Estate related services
SIL,Standard Inds.,15.95,,101.72,5.02,-7.21,-62.02,9.72,9.95,-12.79,Real Estate related services
LPDC,Landmark Prop.,6.18,54.75,81.58,0.0,1.28,3300.0,5.76,,4.86,Real Estate related services
HOMESFY,Homesfy Realty,122.85,,39.63,0.0,-11.93,-29250.0,20.79,-27.0,-48.9,Real Estate related services
RELIANCE,Reliance Industries,1272.2,23.03,1721275.16,0.47,23196.0,2.02,309468.0,27.02,10.26,Refineries & Marketing
IOC,I O C L,139.92,4.7,197835.09,5.0,15176.08,77.99,208289.26,6.67,18.78,Refineries & Marketing
BPCL,B P C L,309.85,8.66,134214.87,5.65,-1872.7,-154.52,151277.03,34.41,25.69,Refineries & Marketing
HINDPETRO,H P C L,385.15,49.03,81942.72,6.3,-12264.67,-398.34,140584.25,26.85,22.23,Refineries & Marketing
MRPL,M R P L,175.95,11.08,30838.74,2.27,945.68,317.07,38254.19,120.41,17.69,Refineries & Marketing
CHENNPETRO,C P C L,1269.6,4.53,18905.79,4.88,1031.35,2671.95,27369.27,84.77,35.11,Refineries & Marketing
KOTYARK,Kotyark Indust.,33.1,19.93,374.04,2.33,9.38,543.45,63.66,220.54,15.31,Refineries & Marketing
DLF,DLF,642.2,38.04,159037.75,1.25,1268.56,-3.22,1814.06,-42.0,6.32,"Residential, Commercial Projects"
LODHA,Lodha Developers,1146.4,34.06,114538.8,0.37,1008.1,9.35,4713.5,11.58,16.41,"Residential, Commercial Projects"
PHOENIXLTD,Phoenix Mills,2035.6,58.65,72806.62,0.12,485.41,50.04,1233.2,21.34,12.83,"Residential, Commercial Projects"
PRESTIGE,Prestige Estates,1624.0,58.54,69988.46,0.11,291.8,900.4,4073.8,166.54,10.38,"Residential, Commercial Projects"
OBEROIRLTY,Oberoi Realty,1818.1,24.97,66111.87,0.44,543.51,29.02,1300.89,31.73,17.28,"Residential, Commercial Projects"
GODREJPROP,Godrej Propert.,2041.0,38.22,61494.99,0.49,645.44,70.53,3458.13,62.99,7.63,"Residential, Commercial Projects"
ANANTRAJ,Anant Raj,587.15,38.08,21130.17,0.17,148.71,23.57,646.81,19.64,12.07,"Residential, Commercial Projects"
BRIGADE,Brigade Enterpr.,526.8,26.39,17163.34,0.38,190.7,-41.82,1457.6,-0.19,10.51,"Residential, Commercial Projects"
ABREL,A B Real Estate,1398.1,,15613.4,0.18,5.39,-509.0,82.61,-79.07,-4.48,"Residential, Commercial Projects"
SOBHA,Sobha,1376.1,63.91,14740.35,0.44,50.85,273.35,1278.15,50.03,6.86,"Residential, Commercial Projects"
SIGNATURE,SignatureGlobal,767.3,300.76,10794.15,0.0,1152.41,61.39,1107.27,112.76,2.6,"Residential, Commercial Projects"
EMBDL,Embassy Develop,61.43,,8564.55,0.0,-323.43,-310.73,342.46,-61.47,-2.38,"Residential, Commercial Projects"
LOTUSDEV,Sri Lotus,173.57,35.77,8480.17,0.0,100.92,11.45,307.5,61.82,21.15,"Residential, Commercial Projects"
MAHLIFE,Mahindra Life.,377.5,25.92,8052.61,0.93,85.55,66.92,962.13,2909.48,7.64,"Residential, Commercial Projects"
GANESHHOU,Ganesh Housing,808.4,21.39,6765.52,0.19,61.36,-62.79,95.06,-62.19,18.78,"Residential, Commercial Projects"
MAXESTATES,Max Estates,384.25,502.11,6281.4,0.0,-4.08,-128.89,49.43,24.26,1.79,"Residential, Commercial Projects"
DBREALTY,Valor Estate,112.32,,6046.69,0.0,-58.9,-370.87,86.91,-83.82,1.55,"Residential, Commercial Projects"
KALPATARU,Kalpat.,270.55,62.08,5581.21,0.0,193.87,1326.83,1693.73,183.76,1.27,"Residential, Commercial Projects"
RUSTOMJEE,Keystone Realtor,401.65,64.32,5072.32,0.37,63.65,-19.1,1595.97,172.89,4.68,"Residential, Commercial Projects"
PURVA,Puravankara,211.7,78.95,5030.04,0.0,109.95,231.95,1501.92,177.33,11.24,"Residential, Commercial Projects"
SUNTECK,Sunteck Realty,302.6,20.82,4438.86,0.5,41.96,26.47,191.56,1.72,7.54,"Residential, Commercial Projects"
RAYMONDREL,Raymond Realty,643.9,14.59,4278.99,0.31,161.12,6613.33,1156.74,888.24,29.61,"Residential, Commercial Projects"
AGIIL,AGI Infra,317.35,41.8,3965.56,0.03,26.69,69.57,88.12,5.81,20.11,"Residential, Commercial Projects"
MANINFRA,Man Infra,97.68,21.46,3963.52,0.92,41.05,-44.33,145.52,-50.47,13.24,"Residential, Commercial Projects"
TARC,TARC Ltd,130.7,202.18,3855.66,0.0,1.61,101.55,208.7,1665.65,2.26,"Residential, Commercial Projects"
ASHIANA,Ashiana Housing,379.25,32.34,3812.91,0.66,20.98,3.15,322.81,48.14,14.45,"Residential, Commercial Projects"
KOLTEPATIL,Kolte Patil Dev.,388.3,,3448.81,0.0,-14.51,-124.48,248.61,-65.41,-0.32,"Residential, Commercial Projects"
ELPROINTL,Elpro Internatio,175.02,33.96,2967.08,0.4,-91.97,-1347.9,185.44,165.37,6.57,"Residential, Commercial Projects"
HUBTOWN,Hubtown,198.36,18.98,2818.85,0.0,26.22,546.18,160.0,65.37,9.52,"Residential, Commercial Projects"
ARVSMART,Arvind SmartSp.,591.05,28.11,2710.74,1.02,44.17,120.99,155.39,-4.72,12.9,"Residential, Commercial Projects"
ARKADE,Arkade,140.34,14.15,2602.83,0.71,-109.57,118.04,196.58,49.55,19.29,"Residential, Commercial Projects"
